name,calories,protein,fat,carbs,fiber,sugar,p_ratio,f_ratio,c_ratio,type_any,type_breakfast,type_lunch/dinner,type_snack
tomato sauce with herbs cheese,0.0236959025835116,0.009280742459396753,0.008534592337025604,0.06406970784213224,0.07058823529411766,0.0,0.1489971346704871,0.1346704871060172,0.7163323782234957,False,True,False,False
french dressing,0.012012506170807964,0.00017847581652686065,0.013074269112039223,0.006406970784213224,0.0,0.008919382504288165,0.01020408163265306,0.7346938775510203,0.25510204081632654,False,False,False,True
mayonnaise hellmanns,0.0024683231857824586,0.0,0.0030869802070092604,0.0002229625832906202,0.0,0.000686106346483705,0.0,0.9513150531617236,0.04868494683827644,False,False,False,True
canadian maple syrup,0.012506170807964456,0.0,0.0,0.04894925679138904,0.0,0.05831903945111492,0.0,0.0,1.0,False,False,False,True
maple syrup,0.008556853710712523,0.00016062823487417456,8.534592337025603e-05,0.03434136340338288,0.0,0.046655231560891935,0.006648445002585506,0.0034719657235724307,0.989879589273842,False,False,False,True
barbecue sauce bulls eye,0.004442981734408425,0.00017847581652686065,0.00018158707100054475,0.016401845207585856,0.0026143790849673205,0.019210977701543737,0.015151515151515152,0.015151515151515152,0.9696969696969697,False,False,False,True
ranch dressing,0.010696067138390653,0.0003569516330537213,0.012166333757036499,0.0023065094823167607,0.0,0.002401372212692967,0.02564102564102564,0.8589743589743589,0.11538461538461538,False,False,False,True
tomato ketchup mp,0.0024683231857824586,0.0,0.0,0.000512557662737058,0.0,0.0,0.0,0.0,1.0,False,False,False,True
mayonnaise light,0.0059239756458779,5.7112261288595406e-05,0.0059923733430179765,0.0035879036391594054,0.0,0.0017152658662092624,0.006762468300929841,0.6973795435333897,0.2958579881656805,False,False,False,True
mayonnaise dressing,0.01694915254237288,0.0,0.021245687307063735,0.00016914402870322914,0.0,0.0003190394511149228,0.0,0.9943906170321264,0.005609382967873534,True,False,False,False
malt syrup,0.011025176896494982,0.0023201856148491883,0.0,0.03844182470527935,0.0,0.051457975986277875,0.07975460122699386,0.0,0.920245398773006,False,False,False,True
gravy dry,0.014151719598486096,0.005889701945386401,0.003631741420010895,0.0371604305484367,0.0,0.0,0.16666666666666666,0.10101010101010101,0.7323232323232323,False,False,False,True
cranberry orange relish,0.08063189073556032,0.0014278065322148852,0.0005447612130016342,0.32573039466940035,0.0,0.0,0.0062402496099844005,0.00234009360374415,0.9914196567862715,True,False,False,False
caesar dressing,0.013164390324173112,0.0005354274495805819,0.015434901035046304,0.001281394156842645,0.0004705882352941176,0.00137221269296741,0.03225806451612903,0.9139784946236559,0.05376344086021505,False,False,False,True
italian dressing,0.005759420766825737,5.7112261288595406e-05,0.005629199201016888,0.0046130189646335215,0.0,0.00548885077186964,0.0064882400648824,0.6285482562854825,0.36496350364963503,False,False,False,True
brown gravy instant,0.004113871976304097,0.0010708548991611637,0.001452696568004358,0.01025115325474116,0.0026143790849673205,0.002058319039451115,0.1111111111111111,0.14814814814814814,0.7407407407407407,False,False,False,True
roquefort cheese dressing,0.0024683231857824586,0.0014278065322148852,0.0019974577810059923,0.001025115325474116,0.0,0.00137221269296741,0.34782608695652173,0.47826086956521735,0.17391304347826086,False,False,False,True
blue cheese dressing,0.011683396412703637,0.0003569516330537213,0.013982204467041947,0.0017939518195797027,0.000588235294117647,0.0017152658662092624,0.023255813953488375,0.8953488372093024,0.0813953488372093,False,False,False,True
duck sauce,0.013164390324173112,0.00017847581652686065,0.0001143998547303432,0.05048692977960021,0.0026143790849673205,0.033962264150943396,0.005034486230680159,0.0031717263253285004,0.9917937874439914,False,False,False,True
au jus,0.006253085403982228,0.004997322862752097,0.0009079353550027237,0.015120451050743212,0.0,0.0,0.30434782608695654,0.05434782608695653,0.641304347826087,False,False,False,True
corn syrup dark,0.009379628105973342,0.0,0.0,0.03972321886212199,0.0,0.05317324185248713,0.0,0.0,1.0,False,False,False,True
buttermilk dressing light,0.004936646371564917,0.0003569516330537213,0.00345015434901035,0.008200922603792928,0.0026143790849673205,0.002058319039451115,0.03773584905660377,0.35849056603773577,0.6037735849056604,False,False,False,True
cider vinegar,0.0004936646371564917,0.0,0.0,0.000256278831368529,0.0,6.174957118353345e-05,0.0,0.0,1.0,False,False,False,True
tartar sauce,0.005265756129669245,0.0003569516330537213,0.004539676775013619,0.00512557662737058,0.001019607843137255,0.002058319039451115,0.0425531914893617,0.5319148936170213,0.425531914893617,False,False,False,True
pepper hot sauce,0.0001645548790521639,4.283419596644655e-05,3.2685672780098054e-05,7.944643772424399e-05,0.0009281045751633986,0.00022298456260720412,0.32876712328767127,0.2465753424657534,0.4246575342465754,False,False,False,True
tomato chili sauce,0.0009873292743129835,0.0003569516330537213,0.0001725077174505175,0.0030753459764223477,0.005228758169934641,0.002058319039451115,0.13377926421404682,0.06354515050167224,0.8026755852842808,False,False,False,True
turkey gravy dry,0.004278426855356262,0.0012493307156880244,0.0009079353550027237,0.011788826242952332,0.0,0.0,0.12068965517241378,0.08620689655172414,0.793103448275862,False,False,False,True
salsa sauce,0.0008227743952608195,0.0005354274495805819,7.081895769021245e-05,0.0030753459764223477,0.00392156862745098,0.002401372212692967,0.1949317738791423,0.0253411306042885,0.7797270955165692,False,False,False,True
steak sauce,0.0026328780648346224,0.0003569516330537213,7.26348284002179e-06,0.009482316760635573,0.00392156862745098,0.005831903945111492,0.05122950819672131,0.001024590163934426,0.9477459016393442,False,False,False,True
molasses,0.009544182985025506,0.0,0.00012347920828037045,0.03818554587391082,0.0,0.05111492281303602,0.0,0.004543025120256548,0.9954569748797435,False,False,False,True
italian dressing fat free,0.0011518841533651473,0.00017847581652686065,0.00018158707100054475,0.0030753459764223477,0.0010065359477124183,0.00411663807890223,0.07142857142857144,0.07142857142857144,0.8571428571428572,False,False,False,True
plum sauce,0.005759420766825737,0.0003569516330537213,0.0003631741420010895,0.020758585340850847,0.0013071895424836603,0.0,0.023529411764705882,0.023529411764705882,0.9529411764705882,False,False,False,True
chow mein stir fry master foods,0.004278426855356262,0.0,0.0003631741420010895,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True
beef gravy instant,0.004113871976304097,0.0012493307156880244,0.0010895224260032684,0.010507432086109688,0.00392156862745098,0.00548885077186964,0.12962962962962962,0.11111111111111112,0.7592592592592593,False,False,False,True
horseradish,0.0003291097581043278,5.354274495805819e-06,0.00015434901035046305,0.0015376729882111738,0.0026143790849673205,0.00137221269296741,0.004360465116279071,0.123546511627907,0.872093023255814,False,False,False,True
grenadine,0.00888596346881685,0.0,0.0,0.03434136340338288,0.0,0.031903945111492284,0.0,0.0,1.0,False,False,False,True
tabasco sauce,0.0001645548790521639,8.031411743708728e-05,3.631741420010895e-06,1.537672988211174e-05,0.00016993464052287582,0.00022984562607204117,0.8490566037735849,0.03773584905660377,0.11320754716981132,False,False,False,True
sweet sour sauce,0.004278426855356262,3.5695163305372124e-05,0.0001525331396404576,0.01717068170169144,0.0008496732026143792,0.011320754716981131,0.0029394473838918285,0.01234567901234568,0.9847148736037625,False,False,False,True
salsa verde,0.0009873292743129835,0.0003569516330537213,0.00018158707100054475,0.00256278831368529,0.00392156862745098,0.0017152658662092624,0.15384615384615385,0.07692307692307693,0.7692307692307692,False,False,False,True
miso,0.006582195162086556,0.0046403712296983765,0.0021790448520065367,0.013070220399794977,0.014379084967320262,0.00411663807890223,0.2921348314606742,0.13483146067415733,0.5730337078651686,False,False,False,True
sprouted soybean cooked,0.012506170807964456,0.01427806532214885,0.00762665698202288,0.015633008713480268,0.010457516339869282,0.00137221269296741,0.43715846994535523,0.2295081967213115,0.33333333333333337,False,False,False,True
soy flour roasted,0.061708079644561466,0.05282884169195075,0.033775195206101324,0.07329574577139929,0.10718954248366012,0.022298456260720412,0.38541666666666663,0.24218749999999997,0.3723958333333333,False,False,True,False
soy flour low fat,0.054303110087214085,0.07139032661074425,0.01416379153804249,0.0786776012301384,0.1843137254901961,0.031903945111492284,0.5095541401273885,0.09936305732484076,0.39108280254777067,False,True,False,False
green soybean cooked,0.020898469639624814,0.01981081563448153,0.010532050118031594,0.02537160430548437,0.04967320261437908,0.0,0.41417910447761197,0.2164179104477612,0.36940298507462693,True,False,False,False
azumaya tofu vitasoy,0.05199934178048379,0.05854006782081028,0.03014345378609043,0.023321373654536137,0.03137254901960784,0.00548885077186964,0.5606837606837607,0.2837606837606838,0.15555555555555556,False,False,True,False
soy proteins isolate,0.015797268389007735,0.04069248616812422,0.0018158707100054475,0.005381855458739109,0.020915032679738564,0.0,0.8803088803088802,0.03861003861003861,0.08108108108108107,False,False,False,True
tofu yogurt,0.04048050024683232,0.016419775120471176,0.008534592337025604,0.10712455151204511,0.006535947712418301,0.01097770154373928,0.1651705565529623,0.0843806104129264,0.7504488330341114,True,False,False,False
bacon meatless,0.0733914760572651,0.02748527574513654,0.07717450517523151,0.023321373654536137,0.048366013071895426,0.0,0.22985074626865673,0.6343283582089553,0.13582089552238805,False,False,True,False
meatless chicken fried,0.050024683231857825,0.049437801177940395,0.03014345378609043,0.028446950281906715,0.07320261437908497,0.0,0.5,0.29963898916967513,0.2003610108303249,False,False,True,False
soymilk,0.017936481816685865,0.012671782973407104,0.008716179408026147,0.021527421834956435,0.013071895424836602,0.020926243567753,0.3497536945812808,0.23645320197044337,0.4137931034482759,True,False,False,False
soy vermicelli,0.07618890900115188,0.00017847581652686065,0.00018158707100054475,0.2952332137365454,0.07189542483660132,0.083704974271012,0.0008665511265164644,0.0008665511265164644,0.9982668977469671,False,True,False,False
